   ID      true         1         2
 3475    1.0000    1.9285    1.2384
 3476    1.0000    1.9285    1.6022
 3477    1.0000    1.2962    1.1060
 3478    1.0000    1.1740    1.0613
 3479    1.0000    0.8925    0.8770
 3480    1.0000    1.0740    1.0020
 3481    1.0000    0.0469    0.4641
 3482    1.0000    1.1659    0.9127
 3483    1.0000    0.8917    0.9622
 3484    1.0000    0.8343    0.8925
 3485    1.0000    0.7163    0.5884
 3486    1.0000    0.7448    0.7926
 3487    1.0000    0.9715    0.7493
 3488    1.0000    0.9548    1.1232
 3489    1.0000    0.7269    0.7178
 3490    1.0000    0.6906    0.8948
 3491    1.0000    0.6715    0.8254
 3492    1.0000    0.1813    0.7528
 3493    1.0000    1.2644    0.9932
 3494    1.0000    0.4411    0.7692
 3495    1.0000    0.5782    0.7586
 3496    1.0000    1.1222    1.0370
 3497    1.0000    0.8922    1.2221
 3498    1.0000    0.9559    1.2762
 3499    1.0000    0.0687    0.5350
 3500    1.0000    1.9285    1.6471
 3501    1.0000    0.8060    0.6344
 3502    1.0000    0.6373    1.1529
 3503    1.0000    0.8755    1.0752
 3504    1.0000    0.9016    1.0792
 3505    1.0000    1.6270    0.9163
 3506    1.0000    1.1109    0.9815
 3507    1.0000    1.1751    1.1017
 3508    1.0000    1.3638    1.0801
 3509    1.0000    0.9378    0.5933
 3510    1.0000    0.8785    0.8932
 3511    1.0000    0.9113    1.0339
 3512    1.0000    0.5362    0.7713
 3513    1.0000    1.1597    0.8901
 3514    1.0000    0.8284    1.1539
 3515    1.0000    1.1830    1.0271
 3516    1.0000    1.5885    1.1897
 3517    1.0000    1.0582    1.1090
 3518    1.0000    0.5980    0.8386
 3519    1.0000    1.6693    1.1071
 3520    1.0000    1.2658    1.0377
 3521    1.0000    1.2975    1.1890
 3522    1.0000    1.2658    1.0960
 3523    1.0000    1.1949    0.8746
 3524    1.0000    1.0074    1.0075
 3525    1.0000    0.4952    0.7208
 3526    1.0000    0.8639    0.9028
 3527    1.0000    1.0074    1.2281
 3528    1.0000    0.9600    0.7306
 3529    1.0000    0.7512    0.8333
 3530    1.0000    1.3315    0.7990
 3531    1.0000    1.3357    0.8074
 3532    1.0000    1.1652    0.8955
 3533    1.0000    0.4541    0.8881
 3534    1.0000    1.6693    0.9867
 3535    1.0000    1.3315    1.2851
 3536    1.0000    1.5885    0.9669
 3537    1.0000    0.7947    1.0394
 3538    1.0000    1.0583    0.8356
 3539    1.0000    1.1790    0.9059
 3540    1.0000    0.6502    0.9099
 3541    1.0000    0.5316    0.5924
 3542    1.0000    1.2081    1.1911
 3543    1.0000    1.0165    0.7638
 3544    1.0000    1.9285    1.3624
 3545    1.0000    0.8283    0.7975
 3546    1.0000    0.7124    0.7508
 3547    1.0000    0.8467    0.7989
 3548    1.0000    0.4973    0.8823
 3549    1.0000    1.1886    1.0558
 3550    1.0000    0.5626    0.8589
 3551    1.0000    0.6175    0.8541
 3552    1.0000    0.9414    1.0264
 3553    1.0000    0.7927    1.0750
 3554    1.0000    0.8823    0.9562
 3555    1.0000    1.5822    0.9882
 3556    1.0000    0.8576    1.0863
 3557    1.0000    1.4099    1.2890
 3558    1.0000    1.5958    1.0048
 3559    1.0000    0.8283    1.1195
 3560    1.0000    1.0256    0.9453
 3561    1.0000    1.1184    0.9068
 3562    1.0000    0.9690    0.9908
 3563    1.0000    1.1707    1.0565
 3564    1.0000    0.6307    0.7828
 3565    1.0000    0.6888    0.9558
 3566    1.0000    1.0425    0.7014
 3567    1.0000    0.6922    0.9068
 3568    1.0000    0.8226    0.6206
 3569    1.0000    0.5750    0.8770
 3570    1.0000    0.6845    0.6743
 3571    1.0000    0.6050    0.6649
 3572    1.0000    1.9285    1.2308
 3573    1.0000    0.6908    0.9404
 3574    1.0000    1.1226    0.9704
 3575    1.0000    0.4282    0.8948
 3576    1.0000    0.6860    1.0489
 3577    1.0000    1.0496    1.1268
 3578    1.0000    0.5654    1.0548
 3579    1.0000    1.2851    1.1158
 3580    1.0000    0.8314    1.2318
 3581    1.0000    1.4187    1.1604
 3582    1.0000    1.6110    1.5393
 3583    1.0000    0.7734    0.7359
 3584    1.0000    1.6693    1.5051
 3585    1.0000    1.0725    1.0381
 3586    1.0000    1.0637    0.7444
 3587    1.0000    1.3470    1.2368
 3588    1.0000    1.0693    1.1622
 3589    1.0000    0.7584    0.9712
 3590    1.0000    0.8407    0.7453
 3591    1.0000    0.7247    0.9388
 3592    1.0000    1.0725    1.1023
 3593    1.0000    1.1479    0.9820
 3594    1.0000    0.7154    1.0802
 3595    1.0000    0.8223    0.9678
 3596    1.0000    1.2067    1.1892
 3597    1.0000    0.7394    0.7422
 3598    1.0000    0.7739    0.9161
 3599    1.0000    1.2286    0.9215
 3600    1.0000    0.9055    0.9440
 3601    1.0000    0.9296    1.3216
 3602    1.0000    1.3621    1.0691
 3603    1.0000    1.0534    0.8029
 3604    1.0000    1.0122    1.3203
 3605    1.0000    0.9516    1.0870
 3606    1.0000    0.6684    0.8796
 3607    1.0000    0.5938    0.6253
 3608    1.0000    1.0964    0.7730
 3609    1.0000    0.7932    0.7117
 3610    1.0000    0.8661    1.1295
 3611    1.0000    1.6270    1.0510
 3612    1.0000    0.9107    0.8844
 3613    1.0000    0.7683    0.8527
 3614    1.0000    0.8536    0.7714
 3615    1.0000    1.1558    1.1677
 3616    1.0000    1.5632    1.0204
 3617    1.0000    1.3132    1.1389
 3618    1.0000    1.5507    1.1809
 3619    1.0000    1.0900    1.1984
 3620    1.0000    0.6766    0.9387
 3621    1.0000    0.4700    0.5925
 3622    1.0000    0.4791    0.7087
 3623    1.0000    1.3386    1.1817
 3624    1.0000    1.5482    1.5981
 3625    1.0000    0.5801    0.7391
 3626    1.0000    0.7594    1.2095
 3627    1.0000    0.7354    1.2004
 3628    1.0000    1.1063    1.2311
 3629    1.0000    1.9285    1.2053
 3630    1.0000    1.1408    0.8892
 3631    1.0000    0.9387    0.9886
 3632    1.0000    1.0917    0.8411
 3633    1.0000    0.8777    0.9027
 3634    1.0000    0.9826    1.3324
 3635    1.0000    1.1804    1.1232
 3636    1.0000    0.7721    0.8496
 3637    1.0000    0.8791    1.1772
 3638    1.0000    0.7977    0.8068
 3639    1.0000    1.9285    1.2788
 3640    1.0000    0.9077    1.3639
 3641    1.0000    0.8958    0.8089
 3642    1.0000    1.9285    1.6863
 3643    1.0000    1.5482    1.3910
 3644    1.0000    0.4210    0.7772
 3645    1.0000    1.2962    1.0039
 3646    1.0000    0.2381    0.5797
 3647    1.0000    0.9224    0.8720
 3648    1.0000    1.0280    0.8757
 3649    1.0000    1.0961    1.2348
 3650    1.0000    0.3270    0.7772
 3651    1.0000    1.3796    1.3134
 3652    1.0000    1.1830    0.8214
 3653    1.0000    1.6560    1.1602
 3654    1.0000    1.9285    1.4663
 3655    1.0000    1.3466    1.0165
 3656    1.0000    0.5804    0.7073
 3657    1.0000    1.2882    1.2473
 3658    1.0000    1.9285    1.1271
 3659    1.0000    0.8736    1.1894
 3660    1.0000    0.8225    1.0002
 3661    1.0000    0.7067    0.7127
 3662    1.0000    0.7618    0.6887
 3663    1.0000    0.4623    0.5705
 3664    1.0000    0.5660    1.0392
 3665    1.0000    1.3153    1.2021
 3666    1.0000    0.8059    0.9803
 3667    1.0000    0.8750    0.7791
 3668    1.0000    0.7807    0.8119
 3669    1.0000    0.9184    0.9586
 3670    1.0000    0.9799    1.0357
 3671    1.0000    0.7331    0.8630
 3672    1.0000    0.7206    0.7736
 3673    1.0000    0.6903    1.0162
 3674    1.0000    0.9097    1.0474
 3675    1.0000    1.6693    1.2631
 3676    1.0000    0.9427    0.9460
 3677    1.0000    0.9805    1.0694
 3678    1.0000    0.5623    0.6731
 3679    1.0000    1.3126    1.0981
 3680    1.0000    0.5632    0.6911
 3681    1.0000    0.5582    0.7823
 3682    1.0000    0.8193    0.9006
 3683    1.0000    0.8198    1.0926
 3684    1.0000    0.8383    1.0595
 3685    1.0000    0.3779    0.7169
 3686    1.0000    0.6892    0.9002
 3687    1.0000    1.5885    1.0014
 3688    1.0000    1.0132    1.0512
 3689    1.0000    0.8752    0.8596
 3690    1.0000    0.7714    0.9435
 3691    1.0000    0.9358    0.9787
 3692    1.0000    1.9285    1.3529
 3693    1.0000    0.8822    1.0653
 3694    1.0000    1.3469    1.0242
 3695    1.0000    1.1426    1.1538
 3696    1.0000    0.7584    0.9793
 3697    1.0000    0.8502    0.9359
 3698    1.0000    0.9471    0.9669
 3699    1.0000    1.1388    0.8352
 3700    1.0000    0.7782    0.7263
 3701    1.0000    0.4840    0.7800
 3702    1.0000    0.7584    0.9533
 3703    1.0000    1.1339    1.1433
 3704    1.0000    0.7263    0.8524
 3705    1.0000    0.1866    0.5804
 3706    1.0000    0.9108    1.0107
 3707    1.0000    0.2380    0.5614
 3708    1.0000    0.9659    1.3666
 3709    1.0000    1.9285    1.3051
 3710    1.0000    0.6076    0.6199
 3711    1.0000    1.5958    1.3130
 3712    1.0000    1.3706    1.0383
 3713    1.0000    0.9624    0.9273
 3714    1.0000    0.8218    0.9496
 3715    1.0000    0.4344    0.6224
 3716    1.0000    0.7745    0.9732
 3717    1.0000    1.4187    1.2157
 3718    1.0000    0.7775    1.3156
 3719    1.0000    0.5893    1.1948
 3720    1.0000    0.7157    0.7830
 3721    1.0000    0.8087    0.8138
 3722    1.0000    0.6871    1.2118
 3723    1.0000    0.8033    0.6685
 3724    1.0000    0.9630    0.7694
 3725    1.0000    0.9013    0.9338
 3726    1.0000    0.7313    0.8795
 3727    1.0000    0.8511    1.2303
 3728    1.0000    0.9981    0.7937
 3729    1.0000    1.1109    1.0489
 3730    1.0000    1.3470    1.2172
 3731    1.0000    0.9924    1.0118
 3732    1.0000    1.1051    1.3197
 3733    1.0000    0.9641    0.9418
 3734    1.0000    0.5546    1.0291
 3735    1.0000    0.7904    0.9827
 3736    1.0000    1.6110    1.1765
 3737    1.0000    1.2219    0.9455
 3738    1.0000    0.9670    1.1280
 3739    1.0000    0.7004    1.0797
 3740    1.0000    0.8013    0.8009
 3741    1.0000    0.8955    0.7843
 3742    1.0000    0.7529    1.0368
 3743    1.0000    1.5958    1.1718
 3744    1.0000    1.4187    1.3672
 3745    1.0000    0.7917    0.6811
 3746    1.0000    0.7007    0.8751
 3747    1.0000    1.0559    1.0328
 3748    1.0000    1.2296    1.2638
 3749    1.0000    1.5456    0.9881
 3750    1.0000    0.3978    0.7756
 3751    1.0000    0.5429    0.9258
 3752    1.0000    1.0097    1.1509
 3753    1.0000    0.3685    0.6132
 3754    1.0000    0.7723    0.8079
 3755    1.0000    1.5885    1.4003
 3756    1.0000    0.8455    0.8449
 3757    1.0000    0.8363    1.0319
 3758    1.0000    0.4063    0.4378
 3759    1.0000    1.1579    0.8017
 3760    1.0000    1.2219    1.3213
 3761    1.0000    0.7723    1.1440
 3762    1.0000    1.3548    0.9468
 3763    1.0000    1.5456    1.2299
 3764    1.0000    1.1390    0.9299
 3765    1.0000    0.7038    0.6890
 3766    1.0000    0.6082    1.0887
 3767    1.0000    0.4541    0.7027
 3768    1.0000    0.9677    0.9898
 3769    1.0000    1.0937    1.0236
 3770    1.0000    1.3826    1.1236
 3771    1.0000    1.2111    1.6111
 3772    1.0000    0.8883    0.9897
 3773    1.0000    0.5184    0.9045
 3774    1.0000    1.0490    0.9291
 3775    1.0000    1.3329    0.7705
 3776    1.0000    1.2095    1.0321
 3777    1.0000    1.3787    1.2941
 3778    1.0000    0.6236    0.7617
 3779    1.0000    1.1980    0.7390
 3780    1.0000    0.7283    0.7367
 3781    1.0000    0.2427    0.7038
 3782    1.0000    0.9691    1.2212
 3783    1.0000    1.1221    1.0539
 3784    1.0000    1.0244    1.3528
 3785    1.0000    1.3324    1.2004
 3786    1.0000    0.7175    0.7943
 3787    1.0000    0.8117    0.8670
 3788    1.0000    1.1830    1.2875
 3789    1.0000    0.8755    0.8660
 3790    1.0000    0.8020    1.1848
 3791    1.0000    0.6288    1.1411
 3792    1.0000    1.2856    0.9016
 3793    1.0000    1.0667    0.6192
 3794    1.0000    1.4035    1.0612
 3795    1.0000    0.6847    1.0085
 3796    1.0000    1.1629    1.3650
 3797    1.0000    0.9316    0.8727
 3798    1.0000    0.9289    0.7896
 3799    1.0000    0.9875    1.1214
 3800    1.0000    1.5456    1.2534
 3801    1.0000    1.9285    1.1117
 3802    1.0000    0.7740    0.8455
 3803    1.0000    1.1541    1.1342
 3804    1.0000    1.6103    1.3004
 3805    1.0000    0.6608    0.9037
 3806    1.0000    0.6807    1.0467
 3807    1.0000    0.7269    0.5900
 3808    1.0000    0.2169    0.7220
 3809    1.0000    0.9571    1.2468
 3810    1.0000    0.9256    1.1317
 3811    1.0000    1.2979    0.9239
 3812    1.0000    1.1584    1.1119
 3813    1.0000    0.2814    0.1991
 3814    1.0000    1.3470    1.0981
 3815    1.0000    1.6693    1.0350
 3816    1.0000    0.2189    0.7317
 3817    1.0000    1.0475    1.1065
 3818    1.0000    0.9792    0.6547
 3819    1.0000    0.6772    0.6686
 3820    1.0000    1.1425    1.4637
 3821    1.0000    0.9148    1.1037
 3822    1.0000    0.8120    0.9025
 3823    1.0000    0.6550    0.5484
 3824    1.0000    1.1309    0.9963
 3825    1.0000    0.6864    0.9901
 3826    1.0000    0.9023    0.9573
 3827    1.0000    0.6412    0.8992
 3828    1.0000    0.2886    0.7671
 3829    1.0000    1.3321    1.0012
 3830    1.0000    0.5509    1.0613
 3831    1.0000    0.9726    1.2558
 3832    1.0000    1.3787    1.0164
 3833    1.0000    1.3442    0.8966
 3834    1.0000    0.9363    0.9166
 3835    1.0000    0.5356    0.6942
 3836    1.0000    0.8383    0.9670
 3837    1.0000    1.3715    1.2217
 3838    1.0000    1.2658    0.8829
 3839    1.0000    0.4635    0.7175
 3840    1.0000    1.2973    1.0735
 3841    1.0000    0.3557    0.4553
 3842    1.0000    0.9227    1.2001
 3843    1.0000    0.9414    1.0306
 3844    1.0000    1.3668    1.2385
 3845    1.0000    1.2067    1.1702
 3846    1.0000    0.3685    0.4839
 3847    1.0000    0.8554    1.0685
 3848    1.0000    0.9671    1.1247
 3849    1.0000    1.4024    0.9770
 3850    1.0000    1.6800    1.0966
 3851    1.0000    1.3022    1.0903
 3852    1.0000    1.3951    1.0996
 3853    1.0000    0.6906    1.3005
 3854    1.0000    1.6103    1.2282
 3855    1.0000    1.1652    1.2556
 3856    1.0000    1.4039    1.1785
 3857    1.0000    0.8549    1.1328
 3858    1.0000    0.9634    1.0201
 3859    1.0000    0.6124    0.7211
 3860    1.0000    0.5406    0.8699
 3861    1.0000    0.8023    1.3795
 3862    1.0000    0.5423    0.9808
 3863    1.0000    0.9536    1.2521
 3864    1.0000    1.2973    1.2697
 3865    1.0000    0.9761    1.3773
 3866    1.0000    0.7913    0.8276
 3867    1.0000    1.2504    0.9891
 3868    1.0000    0.6731    0.8594
 3869    1.0000    0.7607    0.9058
 3870    1.0000    0.6872    0.9739
 3871    1.0000    1.1226    0.7294
 3872    1.0000    0.6050    0.6778
 3873    1.0000    0.9550    1.2366
 3874    1.0000    0.8907    1.2385
 3875    1.0000    1.1864    0.9550
 3876    1.0000    0.9513    1.1271
 3877    1.0000    0.8689    0.9196
 3878    1.0000    0.7287    0.7464
 3879    1.0000    0.6913    0.8019
 3880    1.0000    0.8750    1.0408
 3881    1.0000    0.5667    0.3555
 3882    1.0000    0.8496    1.0422
 3883    1.0000    0.9382    0.8463
 3884    1.0000    0.5708    0.6246
 3885    1.0000    1.3460    0.8871
 3886    1.0000    0.9414    1.3360
 3887    1.0000    0.7881    0.6324
 3888    1.0000    0.6979    0.9516
 3889    1.0000    0.8502    1.1813
 3890    1.0000    0.9516    1.2574
 3891    1.0000    0.8401    0.9387
 3892    1.0000    1.2351    0.9115
 3893    1.0000    1.0962    0.8621
 3894    1.0000    0.9191    0.8124
 3895    1.0000    1.1492    1.3812
 3896    1.0000    0.6745    0.7183
 3897    1.0000    0.4491    0.6379
 3898    1.0000    0.6088    1.0386
 3899    1.0000    0.8088    0.9562
 3900    1.0000    1.1559    0.8043
 3901    1.0000    0.7305    0.9064
 3902    1.0000    1.1017    1.0944
 3903    1.0000    1.3003    0.9996
 3904    1.0000    0.5959    0.8647
 3905    1.0000    0.4700    0.5795
 3906    1.0000    0.9601    0.9723
 3907    1.0000    0.8524    1.2375
 3908    1.0000    0.6623    1.0929
 3909    1.0000    0.9108    0.6073
 3910    1.0000    1.6053    1.5874
 3911    1.0000    0.4891    0.4930
 3912    1.0000    0.8112    0.9256
 3913    1.0000    0.3764    0.7148
 3914    1.0000    1.1498    1.1584
 3915    1.0000    1.3445    1.1253
 3916    1.0000    1.0210    0.8971
 3917    1.0000    1.1638    1.1659
 3918    1.0000    1.0503    1.0534
 3919    1.0000    1.5885    1.2855
 3920    1.0000    0.3998    0.5658
 3921    1.0000    1.0503    1.2547
 3922    1.0000    0.7250    0.9016
 3923    1.0000    0.9568    1.0477
 3924    1.0000    1.0053    0.9797
 3925    1.0000    0.5730    0.8053
 3926    1.0000    0.9158    0.9500
 3927    1.0000    0.9732    1.1127
 3928    1.0000    0.7737    0.8636
 3929    1.0000    0.7951    0.6390
 3930    1.0000    1.1342    1.2233
 3931    1.0000    1.0119    1.2462
 3932    1.0000    0.7394    0.9382
 3933    1.0000    0.8976    0.9045
 3934    1.0000    1.1396    1.1579
 3935    1.0000    0.9938    1.0154
 3936    1.0000    0.7807    1.0002
 3937    1.0000    0.9600    0.9696
 3938    1.0000    1.4187    1.1129
 3939    1.0000    1.1342    1.1081
 3940    1.0000    0.8066    1.1032
 3941    1.0000    0.6179    0.8746
 3942    1.0000    1.5507    0.9066
 3943    1.0000    0.6814    0.5696
 3944    1.0000    0.7758    0.8518
 3945    1.0000    1.1036    1.0376
 3946    1.0000    0.8450    0.6700
 3947    1.0000    0.5420    0.8048
 3948    1.0000    0.3553    0.4231
 3949    1.0000    0.7880    0.9420
 3950    1.0000    0.9520    1.0188
 3951    1.0000    1.2241    0.8651
 3952    1.0000    0.3844    0.5982
 3953    1.0000    0.7808    0.8430
 3954    1.0000    0.7920    0.9499
 3955    1.0000    0.8860    0.9360
 3956    1.0000    0.8267    0.7040
 3957    1.0000    0.9604    0.9183
 3958    1.0000    0.7368    0.9827
 3959    1.0000    0.4828    0.8635
 3960    1.0000    1.4039    0.8317
 3961    1.0000    0.9735    0.9326
 3962    1.0000    0.7150    0.9650
 3963    1.0000    1.6800    1.2102
 3964    1.0000    1.3247    0.9019
 3965    1.0000    0.9714    1.2420
 3966    1.0000    0.8181    0.7721
 3967    1.0000    0.9466    0.8480
 3968    1.0000    0.5315    0.3436
 3969    1.0000    0.7791    0.8071
 3970    1.0000    0.8680    1.0864
 3971    1.0000    0.3088    0.8623
 3972    1.0000    0.5613    0.9071
 3973    1.0000    0.5926    0.9076
 3974    1.0000    1.3796    1.2658
 3975    1.0000    0.7992    1.1849
 3976    1.0000    0.3649    0.7408
 3977    1.0000    0.6482    0.8828
 3978    1.0000    0.4382    0.7594
 3979    1.0000    1.3561    0.9554
 3980    1.0000    1.9285    1.3827
 3981    1.0000    0.4859    0.9313
 3982    1.0000    0.8318    1.1749
 3983    1.0000    1.1017    1.0913
 3984    1.0000    0.4558    0.7213
 3985    1.0000    1.1752    1.0987
 3986    1.0000    0.5448    0.7716
 3987    1.0000    0.2629    0.6849
 3988    1.0000    0.9800    1.0655
